Nom de la borne de recharge,Nom du parc,Rue,Suite,Ville,Code Postal,Niveau de recharge,Latitude,Longitude,Coût,Mode de tarification,Type d’emplacement,Puissance (kW),Catégorie puissance
CEA-11452,10001 | BSR | ANJ | 7070 Jean-Talon,7070 rue Jean-Talon Est,,Montréal,H1M 3T4,Niveau 2,45.597136,-73.56931,1.0,par heure,sur rue,6.2,Lente
CEA-14826,8055 | BSR | SO | 2550 Lionel Groulx,2550 Lionel Groulx,,Montréal,H3J 2T8,Niveau 2,45.48377764407461,-73.57747398690756,1.0,par heure,,6.2,Lente
CEA-14505,8056 | BSR | SO | 2469 Knox,2469 Rue Knox,,Montréal,H3K 1R1,Niveau 2,45.477333,-73.564217,1.0,par heure,,6.2,Lente
CEA-14504,8056 | BSR | SO | 2469 Knox,2469 Rue Knox,,Montréal,H3K 1R1,Niveau 2,45.477333,-73.564217,1.0,par heure,,6.2,Lente
CEA-15196,8056 | BSR | SO | 2469 Knox,2469 Rue Knox,,Montréal,H3K 1R1,Niveau 2,45.477333,-73.564217,1.0,par heure,,6.2,Lente
CEA-15199,8056 | BSR | SO | 2469 Knox,2469 Rue Knox,,Montréal,H3K 1R1,Niveau 2,45.477333,-73.564217,1.0,par heure,,6.2,Lente
CEA-13798,8059 | BSR | SO | 2407 rue Jacques Hertel,"2407, Rue Jacques-Hertel",,Montréal,H4E 1R8,Niveau 2,45.459822,-73.5969185,1.0,par heure,,6.2,Lente
CEA-13820,8059 | BSR | SO | 2407 rue Jacques Hertel,"2407, Rue Jacques-Hertel",,Montréal,H4E 1R8,Niveau 2,45.459822,-73.5969185,1.0,par heure,,6.2,Lente
CEA-13835,8059 | BSR | SO | 2407 rue Jacques Hertel,"2407, Rue Jacques-Hertel",,Montréal,H4E 1R8,Niveau 2,45.459822,-73.5969185,1.0,par heure,,6.2,Lente
CEA-13788,8059 | BSR | SO | 2407 rue Jacques Hertel,"2407, Rue Jacques-Hertel",,Montréal,H4E 1R8,Niveau 2,45.459822,-73.5969185,1.0,par heure,,6.2,Lente
CEA-14596,8060 | BSR | SO | 2400 Ste Cunégonde,2400 Ste Cunégonde,,Montréal,H3J 2X1,Niveau 2,45.48253,-73.572606,1.0,par heure,,6.2,Lente
CEA-14597,8060 | BSR | SO | 2400 Ste Cunégonde,2400 Ste Cunégonde,,Montréal,H3J 2X1,Niveau 2,45.48253,-73.572606,1.0,par heure,,6.2,Lente
CEA-14543,8060 | BSR | SO | 2400 Ste Cunégonde,2400 Ste Cunégonde,,Montréal,H3J 2X1,Niveau 2,45.48253,-73.572606,1.0,par heure,,6.2,Lente
CEA-14544,8060 | BSR | SO | 2400 Ste Cunégonde,2400 Ste Cunégonde,,Montréal,H3J 2X1,Niveau 2,45.48253,-73.572606,1.0,par heure,,6.2,Lente
CEA-14900,8062 | BSR | SO | 1251 rue Ottawa,"1251, Rue Ottawa",,Montréal,H3C 0Z8,Niveau 2,45.491574,-73.5613645,1.0,par heure,,7.2,Normale
CEA-14906,8062 | BSR | SO | 1251 rue Ottawa,"1251, Rue Ottawa",,Montréal,H3C 0Z8,Niveau 2,45.491574,-73.5613645,1.0,par heure,,7.2,Normale
CEA-11319,9001 | BSR | RDP-PAT | 13150 Sherbrooke E,13150 Rue Sherbrooke Est,,Montréal,H1A 4B1,Niveau 2,45.657782,-73.508574,1.0,par heure,sur rue,6.2,Lente
CEA-11327,9001 | BSR | RDP-PAT | 13150 Sherbrooke E,13150 Rue Sherbrooke Est,,Montréal,H1A 4B1,Niveau 2,45.657782,-73.508574,1.0,par heure,sur rue,6.2,Lente
CEA-13703,9001 | BSR | RDP-PAT | 13150 Sherbrooke E,13150 Rue Sherbrooke Est,,Montréal,H1A 4B1,Niveau 2,45.657782,-73.508574,1.0,par heure,,6.2,Lente
CEA-13555,9001 | BSR | RDP-PAT | 13150 Sherbrooke E,13150 Rue Sherbrooke Est,,Montréal,H1A 4B1,Niveau 2,45.657782,-73.508574,1.0,par heure,,6.2,Lente
CEA-11294,9002 | BSR | RDP-PAT | 3939 St-Jean-Baptiste,3939 St-Jean-Baptiste,,Montréal,H1B 5V4,Niveau 2,45.646417,-73.523576,1.0,par heure,,6.2,Lente
CEA-11246,9002 | BSR | RDP-PAT | 3939 St-Jean-Baptiste,3939 St-Jean-Baptiste,,Montréal,H1B 5V4,Niveau 2,45.646417,-73.523576,1.0,par heure,,6.2,Lente
CEA-12013,9004 | BSR | RDP-PAT | 9098 Robert-Armour,9098 Robert-Armour,,Montréal,H1E 7E7,Niveau 2,45.644233,-73.568159,1.0,par heure,sur rue,6.2,Lente
CEA-12015,9004 | BSR | RDP-PAT | 9098 Robert-Armour,9098 Robert-Armour,,Montréal,H1E 7E7,Niveau 2,45.644233,-73.568159,1.0,par heure,sur rue,6.2,Lente
CEA-11808,9005 | BSR | RDP-PAT | 14001 Notre-Dame E.,14001 Notre-Dame E.,,Montréal,H1A 1T9,Niveau 2,45.668567,-73.49462,1.0,par heure,sur rue,6.2,Lente
CEA-12317,9005 | BSR | RDP-PAT | 14001 Notre-Dame E.,14001 Notre-Dame E.,,Montréal,H1A 1T9,Niveau 2,45.668567,-73.49462,1.0,par heure,sur rue,6.2,Lente
CEA-13006,9006 | BSR | RDP-PAT | 7650 Maurice Duplessis,7650 Maurice Duplessis,,Montréal,H1E 7R8,Niveau 2,45.627014,-73.594283,1.0,par heure,,6.2,Lente
CEA-12976,9006 | BSR | RDP-PAT | 7650 Maurice Duplessis,7650 Maurice Duplessis,,Montréal,H1E 7R8,Niveau 2,45.627014,-73.594283,1.0,par heure,,6.2,Lente
CEA-13041,9006 | BSR | RDP-PAT | 7650 Maurice Duplessis,7650 Maurice Duplessis,,Montréal,H1E 7R8,Niveau 2,45.627014,-73.594283,1.0,par heure,,6.2,Lente
CEA-13058,9006 | BSR | RDP-PAT | 7650 Maurice Duplessis,7650 Maurice Duplessis,,Montréal,H1E 7R8,Niveau 2,45.627014,-73.594283,1.0,par heure,,6.2,Lente
CEA-12421,9007 | BSR | RDP-PAT | 1281 St-Jean-Baptiste,1281 St-Jean-Baptiste,,Montréal,H1B 4A2,Niveau 2,45.641926,-73.501726,1.0,par heure,,6.2,Lente
CEA-12427,9007 | BSR | RDP-PAT | 1281 St-Jean-Baptiste,1281 St-Jean-Baptiste,,Montréal,H1B 4A2,Niveau 2,45.641926,-73.501726,1.0,par heure,sur rue,6.2,Lente
CEA-13681,9008 | BSR | RDP-PAT | 2076 Avenue Yves-Thériault,2076 Avenue Yves-Thériault,,Montréal,H1A 5L4,Niveau 2,45.67908793,-73.50111126,1.0,par heure,sur rue,6.2,Lente
CEA-13488,9008 | BSR | RDP-PAT | 2076 Avenue Yves-Thériault,2076 Avenue Yves-Thériault,,Montréal,H1A 5L4,Niveau 2,45.67908793,-73.50111126,1.0,par heure,sur rue,6.2,Lente
CEA-13037,9009 | BSR | RDP-PAT | 2065 52e Avenue,"2065, 52ᵉ Avenue",,Montréal,H1A 4L7,Niveau 2,45.671906,-73.503933,1.0,par heure,,6.2,Lente
CEA-12988,9009 | BSR | RDP-PAT | 2065 52e Avenue,"2065, 52ᵉ Avenue",,Montréal,H1A 4L7,Niveau 2,45.671906,-73.503933,1.0,par heure,,6.2,Lente
CEA-12931,9010 | BSR | RDP-PAT | 503 St-Jean-Baptiste,503 Bd Saint-Jean-Baptiste,,Montréal,H1B 2Y9,Niveau 2,45.640202,-73.491069,1.0,par heure,sur rue,6.2,Lente
CEA-12928,9010 | BSR | RDP-PAT | 503 St-Jean-Baptiste,503 Bd Saint-Jean-Baptiste,,Montréal,H1B 2Y9,Niveau 2,45.640202,-73.491069,1.0,par heure,,6.2,Lente
CEA-13705,9011 | BSR | RDP-PAT | 3500 52e Avenue,3500 52e ave,,Montréal,H1A 3Y1,Niveau 2,45.67189321,-73.50648,1.0,par heure,,6.2,Lente
CEA-13494,9011 | BSR | RDP-PAT | 3500 52e Avenue,3500 52e ave,,Montréal,H1A 3Y1,Niveau 2,45.67189321,-73.50648,1.0,par heure,,6.2,Lente
CEA-13490,9011 | BSR | RDP-PAT | 3500 52e Avenue,3500 52e ave,,Montréal,H1A 3Y1,Niveau 2,45.67189321,-73.50648,1.0,par heure,,6.2,Lente
CEA-13496,9011 | BSR | RDP-PAT | 3500 52e Avenue,3500 52e ave,,Montréal,H1A 3Y1,Niveau 2,45.67189321,-73.50648,1.0,par heure,,6.2,Lente
CEA-15317,9012 - 12780 St-Georges,"12780, Rue Saint Georges",,Montréal,H1A 1R2,Niveau 2,45.6501612,-73.4893505,1.0,par heure,,7.2,Normale
CEA-15298,9012 - 12780 St-Georges,"12780, Rue Saint Georges",,Montréal,H1A 1R2,Niveau 2,45.6501612,-73.4893505,1.0,par heure,,7.2,Normale
CEA-14522,9014 | BSR | RDP-PAT | 30 96e ave,"30, 96e Avenue",,Montréal,H1A 2C7,Niveau 2,45.699042168522645,-73.48052037305982,1.0,par heure,,6.2,Lente
CEA-14523,9014 | BSR | RDP-PAT | 30 96e ave,"30, 96e Avenue",,Montréal,H1A 2C7,Niveau 2,45.699042168522645,-73.48052037305982,1.0,par heure,,6.2,Lente
CEA-15323,9015 | BSR | RDP-PAT | 540 27e ave,"540, Avenue 27e",,Montréal,H1A 3N8,Niveau 2,45.65276442993364,-73.49048572389376,1.0,par heure,,6.2,Lente
CEA-15322,9015 | BSR | RDP-PAT | 540 27e ave,"540, Avenue 27e",,Montréal,H1A 3N8,Niveau 2,45.65276442993364,-73.49048572389376,1.0,par heure,,6.2,Lente
CEA-15292,9018 - 1958 42e avenue,"1958, 42e Avenue",,Montréal,H1A 3C1,Niveau 2,45.6642881,-73.5037875,1.0,par heure,,7.2,Normale
CEA-15290,9018 - 1958 42e avenue,"1958, 42e Avenue",,Montréal,H1A 3C1,Niveau 2,45.6642881,-73.5037875,1.0,par heure,,7.2,Normale
CEA-13815,9027 | BHR | RDP-PAT | 14002 Notre-Dame E ,"14002, Rue Notre-Dame Est",,Montréal,H1A 1T8,Niveau 2,45.66734,-73.49342,1.0,par heure,,6.2,Lente
CEA-13786,9027 | BHR | RDP-PAT | 14002 Notre-Dame E ,"14002, Rue Notre-Dame Est",,Montréal,H1A 1T8,Niveau 2,45.66734,-73.49342,1.0,par heure,,6.2,Lente
CEA-13868,9080 | BBHR | RDP-PAT | 12090 Notre-Dame E : Maison du Citoyen,12090 Rue Notre-Dame Est,,Montréal,H1B 2Z1,Niveau 2,45.640398,-73.488913,1.0,par heure,,6.2,Lente
CEA-13553,9080 | BBHR | RDP-PAT | 12090 Notre-Dame E : Maison du Citoyen,12090 Rue Notre-Dame Est,,Montréal,H1B 2Z1,Niveau 2,45.640398,-73.488913,1.0,par heure,,6.2,Lente
CEA-061,9081 | BBHR | RDP-PAT | 12125 Notre-Dame E : Centre communautaire Roussin,12125 Rue Notre-Dame est,,Montréal,H1B 2Y9,Niveau 2,45.641308,-73.49087,1.0,par heure,,6.2,Lente
CEA-10193,9081 | BBHR | RDP-PAT | 12125 Notre-Dame E : Centre communautaire Roussin,12125 Rue Notre-Dame est,,Montréal,H1B 2Y9,Niveau 2,45.641308,-73.49087,1.0,par heure,,6.2,Lente
CEA-11260,9082 | BBHR | RDP-PAT | 1515 Tricentenaire - Aréna Rodrigue-Gilbert,1515 Boulevard du Tricentenaire,,Montréal,H1B 3A9,Niveau 2,45.65175,-73.500425,1.0,par heure,,6.2,Lente
CEA-11042,9082 | BBHR | RDP-PAT | 1515 Tricentenaire - Aréna Rodrigue-Gilbert,1515 Boulevard du Tricentenaire,,Montréal,H1B 3A9,Niveau 2,45.65175,-73.500425,1.0,par heure,,6.2,Lente
CEA-11497,9083 | BBHR | RDP-PAT | 7521 André-Ampère – Piscine Hans Selye,"7521, Avenue André Ampère",,Montréal,H1E 6V5,Niveau 2,45.6306384,-73.6017133,1.0,par heure,,6.2,Lente
CEA-11498,9083 | BBHR | RDP-PAT | 7521 André-Ampère – Piscine Hans Selye,"7521, Avenue André Ampère",,Montréal,H1E 6V5,Niveau 2,45.6306384,-73.6017133,1.0,par heure,,6.2,Lente
CEA-10784,9085 | BBHR | RDP-PAT | 9175 Perras: Aréna René-Masson,9175 Boulevard Perras,,Montréal,H1E 3J7,Niveau 2,45.651515,-73.577185,1.0,par heure,,6.2,Lente
CEA-11119,9085 | BBHR | RDP-PAT | 9175 Perras: Aréna René-Masson,9175 Boulevard Perras,,Montréal,H1E 3J7,Niveau 2,45.651515,-73.577185,1.0,par heure,sur rue,6.2,Lente
CEB-10018,ARTM - Terminus Radisson,7250 rue Sherbrooke Est,,Montréal,H1N 1E7,Niveau 2,45.590386575839176,-73.53705970254379,3.0,par session,,7.2,Normale
CEB-10024,ARTM - Terminus Radisson,7250 rue Sherbrooke Est,,Montréal,H1N 1E7,Niveau 2,45.590386575839176,-73.53705970254379,3.0,par session,,7.2,Normale
CEB-10227,Altitude Montréal,1225 Robert-Bourassa,,Montréal,H3B 9A9,Niveau 2,45.502713,-73.568532,2.5,par session,,7.2,Normale
CEB-10242,Altitude Montréal,1225 Robert-Bourassa,,Montréal,H3B 9A9,Niveau 2,45.502713,-73.568532,2.5,par session,,7.2,Normale
CEA-10867,BRCC - 5600.com,5656 Hochelaga,,Montréal,H1N 3L7,Niveau 2,45.56898,-73.538266,1.0,par heure,sur rue,6.2,Lente
CEA-10960,BRCC - 5600.com,5656 Hochelaga,,Montréal,H1N 3L7,Niveau 2,45.56898,-73.538266,1.0,par heure,sur rue,6.2,Lente
CEC-00104,BRCC - 5600.com,5656 Hochelaga,,Montréal,H1N 3L7,BRCC,45.56898,-73.538266,13.52,par palier (à partir de),,50.0,Rapide
CECA-00034,BRCC - Anjou - Couche-Tard,"6270, Boulevard Louis-H. La Fontaine",,Montréal,H1M 1S8,BRCC,45.5982886,-73.5530066,13.52,par palier (à partir de),,50.0,Rapide
CECA-00010,BRCC - Anjou - Couche-Tard,"6270, Boulevard Louis-H. La Fontaine",,Montréal,H1M 1S8,BRCC,45.5982886,-73.5530066,13.52,par palier (à partir de),,50.0,Rapide
CEC-00153,BRCC - Centre de services communautaires du Monastère,4451 rue Berri,,Montréal,H2J 2W9,BRCC,45.524942,-73.580838,13.52,par palier (à partir de),,50.0,Rapide
CEC-00183,BRCC - Complexe Desjardins,1255 rue Jeanne-Mance,,Montréal,H2X 2J3,BRCC,45.507,-73.5654,13.52,par palier (à partir de),,50.0,Rapide
CEC-00182,BRCC - Complexe Desjardins,1255 rue Jeanne-Mance,,Montréal,H2X 2J3,BRCC,45.507,-73.5654,13.52,par palier (à partir de),,50.0,Rapide
CEC-00181,BRCC - Complexe Desjardins,1255 rue Jeanne-Mance,,Montréal,H2X 2J3,BRCC,45.507,-73.5654,13.52,par palier (à partir de),,50.0,Rapide
CEC-00180,BRCC - Complexe Desjardins,1255 rue Jeanne-Mance,,Montréal,H2X 2J3,BRCC,45.507,-73.5654,13.52,par palier (à partir de),,50.0,Rapide
CEC-00102,BRCC - Marché Atwater,"138, Avenue Atwater",,Montréal,H4C 2H6,BRCC,45.478722,-73.57675,13.52,par palier (à partir de),,50.0,Rapide
CEC-00101,BRCC - Marché Atwater,"138, Avenue Atwater",,Montréal,H4C 2H6,BRCC,45.478722,-73.57675,13.52,par palier (à partir de),,50.0,Rapide
CEC-00204,BRCC - Montréal (PAT) - Aréna Rodrigue-Gilbert,1515 Boulevard du Tricentenaire,,Montréal,H1B 3A9,BRCC,45.651667,-73.500278,13.52,par palier (à partir de),,50.0,Rapide
CEC-00205,BRCC - Montréal (PAT) - Aréna Rodrigue-Gilbert,1515 Boulevard du Tricentenaire,,Montréal,H1B 3A9,BRCC,45.651667,-73.500278,13.52,par palier (à partir de),,50.0,Rapide
CECA-00032,BRCC - Montréal - Côte-des-Neiges - Couche-Tard ,"5405, Chemin de la Côte-des-Neiges",,Montréal,H3T 1Y7,BRCC,45.497335,-73.623646,13.52,par palier (à partir de),,50.0,Rapide
CECG-00002,BRCC - Montréal - Lajeunesse - St-Hubert,10520 rue Lajeunesse,,Montréal,H3L 2E6,BRCC,45.5542526245117,-73.66552734375,18.83,par palier (à partir de),,120.0,Rapide
CECA-00080,BRCC - Montréal - Lajeunesse - St-Hubert,10520 rue Lajeunesse,,Montréal,H3L 2E6,BRCC,45.5542526245117,-73.66552734375,13.52,par palier (à partir de),,50.0,Rapide
CEK-00471,BRCC - Montréal - Marché Maisonneuve,4445 rue Ontario E,,Montréal,H1V 1K5,BRCC,45.554,-73.5409,16.66,par palier (à partir de),,100.0,Rapide
CEL-00547,BRCC - Montréal - Marché Maisonneuve,4445 rue Ontario E,,Montréal,H1V 1K5,BRCC,45.554,-73.5409,13.52,par palier (à partir de),,50.0,Rapide
CECB-00009,BRCC - Montréal - Marché Maisonneuve,4445 rue Ontario E,,Montréal,H1V 1K5,BRCC,45.554,-73.5409,7.98,par palier (à partir de),,24.0,Rapide
CECB-00027,BRCC - Montréal - Marché Maisonneuve,4445 rue Ontario E,,Montréal,H1V 1K5,BRCC,45.554,-73.5409,7.98,par palier (à partir de),,24.0,Rapide
CECH-00060,BRCC - Montréal - Marché Maisonneuve,4445 rue Ontario E,,Montréal,H1V 1K5,BRCC,45.554,-73.5409,18.83,par palier (à partir de),,180.0,Rapide
CEL-00565,BRCC - Montréal - Maurice-Duplessis - Couche Tard,9600 Bd Maurice-Duplessis,,Montréal,H1E 1N2,BRCC,45.65,-73.5619,13.52,par palier (à partir de),,50.0,Rapide
CEK-00580,BRCC - Montréal - Maurice-Duplessis - Couche Tard,9600 Bd Maurice-Duplessis,,Montréal,H1E 1N2,BRCC,45.65,-73.5619,16.66,par palier (à partir de),,100.0,Rapide
CECH-00026,BRCC - Montréal - Maurice-Duplessis - Couche Tard,9600 Bd Maurice-Duplessis,,Montréal,H1E 1N2,BRCC,45.65,-73.5619,18.83,par palier (à partir de),,180.0,Rapide
CEK-00896,BRCC - Montréal - Pôle mobilité Masson,"5421, 6e Avenue",,Montréal,H1Y 2P7,BRCC,45.548422,-73.575353,16.66,par palier (à partir de),,100.0,Rapide
CECA-00074,BRCC - Montréal - Pôle mobilité Masson,"5421, 6e Avenue",,Montréal,H1Y 2P7,BRCC,45.548422,-73.575353,13.52,par palier (à partir de),,50.0,Rapide
CECB-00038,BRCC - Montréal - Pôle mobilité Masson,"5421, 6e Avenue",,Montréal,H1Y 2P7,BRCC,45.548422,-73.575353,7.98,par palier (à partir de),,24.0,Rapide
CECH-00048,BRCC - Montréal - Pôle mobilité Masson,"5421, 6e Avenue",,Montréal,H1Y 2P7,BRCC,45.548422,-73.575353,18.83,par palier (à partir de),,180.0,Rapide
CECH-00046,BRCC - Montréal - Pôle mobilité Masson,"5421, 6e Avenue",,Montréal,H1Y 2P7,BRCC,45.548422,-73.575353,18.83,par palier (à partir de),,180.0,Rapide
CEK-00643,BRCC - Montréal Monk,6071 rue Monk,,Montréal,H4E 3H5,BRCC,45.4576,-73.5952,16.66,par palier (à partir de),,100.0,Rapide
CEL-00594,BRCC - Montréal Monk,6071 rue Monk,,Montréal,H4E 3H5,BRCC,45.4576,-73.5952,13.52,par palier (à partir de),,50.0,Rapide
CECB-00014,BRCC - Montréal Monk,6071 rue Monk,,Montréal,H4E 3H5,BRCC,45.4576,-73.5952,7.98,par palier (à partir de),,24.0,Rapide
CECB-00026,BRCC - Montréal Monk,6071 rue Monk,,Montréal,H4E 3H5,BRCC,45.4576,-73.5952,7.98,par palier (à partir de),,24.0,Rapide
CECH-00042,BRCC - Montréal Monk,6071 rue Monk,,Montréal,H4E 3H5,BRCC,45.4576,-73.5952,18.83,par palier (à partir de),,180.0,Rapide
CECH-00058,BRCC - Outremont - Querbes Stationnement,"122, Avenue Querbes",,Montréal,H2V 3V9,BRCC,45.5175224,-73.5984676,18.83,par palier (à partir de),,180.0,Rapide
CECB-00005,BRCC - Place Viau,"7600, Boulevard Viau",,Montréal,H1S 2P3,BRCC,45.5749423,-73.59295399999999,7.98,par palier (à partir de),,24.0,Rapide
CECB-00002,BRCC - Place Viau,"7600, Boulevard Viau",,Montréal,H1S 2P3,BRCC,45.5749423,-73.59295399999999,7.98,par palier (à partir de),,24.0,Rapide
CECB-00004,BRCC - Place Viau,"7600, Boulevard Viau",,Montréal,H1S 2P3,BRCC,45.5749423,-73.59295399999999,7.98,par palier (à partir de),,24.0,Rapide
CECB-00006,BRCC - Place Viau,"7600, Boulevard Viau",,Montréal,H1S 2P3,BRCC,45.5749423,-73.59295399999999,7.98,par palier (à partir de),,24.0,Rapide
CECB-00062,BRCC - Place Viau,"7600, Boulevard Viau",,Montréal,H1S 2P3,BRCC,45.5749423,-73.59295399999999,7.98,par palier (à partir de),,24.0,Rapide
CECB-00063,BRCC - Place Viau,"7600, Boulevard Viau",,Montréal,H1S 2P3,BRCC,45.5749423,-73.59295399999999,7.98,par palier (à partir de),,24.0,Rapide
CECH-00006,BRCC - Saint-Léonard - Colbert - Aréna,"7855, Rue Colbert",,Montréal,H1S 2Y7,BRCC,45.574254,-73.595656,18.83,par palier (à partir de),,180.0,Rapide
CECH-00009,BRCC - Saint-Léonard - Colbert - Aréna,"7855, Rue Colbert",,Montréal,H1S 2Y7,BRCC,45.574254,-73.595656,18.83,par palier (à partir de),,180.0,Rapide
CEK-00894,BRCC - Saint-Léonard - Colbert - Aréna,"7855, Rue Colbert",,Montréal,H1S 2Y7,BRCC,45.574254,-73.595656,16.66,par palier (à partir de),,100.0,Rapide
CEK-00893,BRCC - Saint-Léonard - Colbert - Aréna,"7855, Rue Colbert",,Montréal,H1S 2Y7,BRCC,45.574254,-73.595656,16.66,par palier (à partir de),,100.0,Rapide
CEL-00726,BRCC - Saint-Léonard - Couche-Tard,"7635, Boulevard Lacordaire",,Montréal,H1S 2A7,BRCC,45.58236706515778,-73.58580540251516,13.52,par palier (à partir de),,50.0,Rapide
CEK-00895,BRCC - Saint-Léonard - Couche-Tard,"7635, Boulevard Lacordaire",,Montréal,H1S 2A7,BRCC,45.58236706515778,-73.58580540251516,16.66,par palier (à partir de),,100.0,Rapide
CEC-00312,BRCC - St-Laurent - Stationnement Ouimet Nord,812 A Ouimet,,Montréal,H4L 3P4,BRCC,45.5122,-73.6784,13.52,par palier (à partir de),,50.0,Rapide
CEC-00313,BRCC - St-Laurent - Stationnement Ouimet Nord,812 A Ouimet,,Montréal,H4L 3P4,BRCC,45.5122,-73.6784,13.52,par palier (à partir de),,50.0,Rapide
CEK-00892,BRCC - St-Laurent - Stationnement Ouimet Nord,812 A Ouimet,,Montréal,H4L 3P4,BRCC,45.5122,-73.6784,16.66,par palier (à partir de),,100.0,Rapide
CECH-00083,BRCC - St-Laurent - Stationnement Ouimet Nord,812 A Ouimet,,Montréal,H4L 3P4,BRCC,45.5122,-73.6784,18.83,par palier (à partir de),,180.0,Rapide
CECB-00039,BRCC - St-Laurent - Stationnement Ouimet Nord,812 A Ouimet,,Montréal,H4L 3P4,BRCC,45.5122,-73.6784,7.98,par palier (à partir de),,24.0,Rapide
CECB-00067,BRCC - Verdun - Boul. LaSalle,"4110, Boulevard LaSalle",,Montréal,H4G 2A5,BRCC,45.461921,-73.56268,7.98,par palier (à partir de),,24.0,Rapide
CECB-00070,BRCC - Verdun - Boul. LaSalle,"4110, Boulevard LaSalle",,Montréal,H4G 2A5,BRCC,45.461921,-73.56268,7.98,par palier (à partir de),,24.0,Rapide
CECG-00013,BRCC - Verdun - Boul. LaSalle,"4110, Boulevard LaSalle",,Montréal,H4G 2A5,BRCC,45.461921,-73.56268,18.83,par palier (à partir de),,120.0,Rapide
CECH-00178,BRCC - Verdun - Boul. LaSalle,"4110, Boulevard LaSalle",,Montréal,H4G 2A5,BRCC,45.461921,-73.56268,18.83,par palier (à partir de),,180.0,Rapide
CEA-14669,CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière),"8585, Terrasse Champlain",,Montréal,H8P 1C1,Niveau 2,45.4209001,-73.6231677,1.0,par heure,,6.2,Lente
CEA-14632,CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière),"8585, Terrasse Champlain",,Montréal,H8P 1C1,Niveau 2,45.4209001,-73.6231677,1.0,par heure,,6.2,Lente
CEA-14739,CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière),"8585, Terrasse Champlain",,Montréal,H8P 1C1,Niveau 2,45.4209001,-73.6231677,1.0,par heure,,6.2,Lente
CEA-14744,CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière),"8585, Terrasse Champlain",,Montréal,H8P 1C1,Niveau 2,45.4209001,-73.6231677,1.0,par heure,,6.2,Lente
CEA-15536,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.44123454396765,-73.58434649397246,1.0,par heure,,6.2,Lente
CEA-15537,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.44123454396765,-73.58434649397246,1.0,par heure,,6.2,Lente
CEA-15529,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.44123454396765,-73.58434649397246,1.0,par heure,,6.2,Lente
CEA-15528,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.44123454396765,-73.58434649397246,1.0,par heure,,6.2,Lente
CEA-15534,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.4428489,-73.5857552,1.0,par heure,,6.2,Lente
CEA-15540,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.4428489,-73.5857552,1.0,par heure,,6.2,Lente
CEA-15531,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.4428489,-73.5857552,1.0,par heure,,6.2,Lente
CEA-15530,CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous),"6875, Boulevard LaSalle",,Montréal,H4H 1R3,Niveau 2,45.4428489,-73.5857552,1.0,par heure,,6.2,Lente
CEA-12943,Caisse Desjardins de Rivière-des-Prairies,8300 Boulevard Maurice-Duplessis,,Montréal,H1E 3A3,Niveau 2,45.6346755,-73.5848735,1.0,par heure,,6.2,Lente
CEA-12960,Caisse Desjardins de Rivière-des-Prairies,8300 Boulevard Maurice-Duplessis,,Montréal,H1E 3A3,Niveau 2,45.6346755,-73.5848735,1.0,par heure,,6.2,Lente
CEA-15628,Caisse Desjardins de Rivière-des-Prairies,8300 Boulevard Maurice-Duplessis,,Montréal,H1E 3A3,Niveau 2,45.6346755,-73.5848735,1.0,par heure,,6.2,Lente
CEA-15631,Caisse Desjardins de Rivière-des-Prairies,8300 Boulevard Maurice-Duplessis,,Montréal,H1E 3A3,Niveau 2,45.6346755,-73.5848735,1.0,par heure,,6.2,Lente
CEA-12682,Caisse Desjardins du Centre-Est de Montréal,6955 rue Jean-Talon Est,,Montréal,H1S 1N2,Niveau 2,45.5970556466084,-73.5712046756142,1.0,par heure,,6.2,Lente
CEA-12690,Caisse Desjardins du Centre-Est de Montréal,6955 rue Jean-Talon Est,,Montréal,H1S 1N2,Niveau 2,45.5970556466084,-73.5712046756142,1.0,par heure,,6.2,Lente
CEB-10185,Centre Bell,"1275, Rue Saint-Antoine Ouest",,Montréal,H3C 5L2,Niveau 2,45.4952593,-73.5691542,2.5,par session,,7.2,Normale
